year,season,cat_id,cat_type,PM,TOG,NOx,SOx,CO
2002,Annual,1551,Area,0,0.737745,0,0,0
2002,Annual,1552,Area,0,1.258704,0,0,0
2002,Annual,1553,Area,0,0.189274,0,0,0
2002,Annual,1554,Area,0,0.140633,0,0,0
2002,Annual,1555,Area,0,0.436988,0,0,0
2002,Annual,1556,Area,0,0.093557,0,0,0
2002,Annual,1557,Area,0,1.723174,0,0,0
2002,Annual,1558,Area,0,0.076313,0,0,0
2002,Annual,1559,Area,0,5.942524,0,0,0
2002,Annual,1560,Area,0,0.18015,0,0,0
2002,Annual,1561,Area,0,0.063567,0,0,0
2002,Annual,1562,Area,0,0.081004,0,0,0
2002,Annual,1563,Area,0,0.15468,0,0,0
2002,Annual,1564,Area,0,0.021476,0,0,0
2002,Annual,1565,Area,0,0.64941,0,0,0
2002,Annual,1566,Area,0,2.249081,0,0,0
2002,Annual,1567,Area,0,0.079288,0,0,0
2002,Annual,1568,Area,0,0.135479,0,0,0
2002,Annual,1569,Area,0,0.017674,0,0,0
2002,Annual,1570,Area,0,0.113568,0,0,0
2002,Annual,1571,Area,0,1.047665,0,0,0
2002,Annual,1572,Area,0,0.314328,0,0,0
2002,Annual,1573,Area,0,0.629519,0,0,0
2002,Annual,1574,Area,0,5.212303,0,0,0
2002,Annual,1580,Area,3.162945,3.34971,1.06034,0.325331,30.466694
2002,Annual,1590,Area,1.186912,1.717899,4.974097,0.093704,5.968916 1
2002,Annual,1598,Area,0.04,0.06,0.7,0,0.3
2002,Annual,1600,Area,0,2.596086,0,0,0
2002,Annual,1601,Area,0,0.104585,0,0,0
2002,Annual,1602,Area,0,0.587059,0,0,0
2002,Annual,1618,Area,0,1.581832,0,0,0
2002,Annual,1619,Area,1.067962,13.746899,0,0,0
2002,Annual,1620,Area,1.687667,21.723789,0,0,0
2002,Annual,1621,Area,5.048096,9.746925,0,0,0
2002,Annual,1622,Area,3.763951,1.452329,0,0,0
2002,Annual,1623,Area,2.425519,0.468322,0,0,0
2002,Annual,1624,Area,0.032354,0.150811,0,0,0
2002,Annual,1625,Area,0.492229,0.475201,0,0,0
2002,Annual,1626,Area,0.198574,2.555575,0,0,0
2002,Annual,1627,Area,0.037797,0.036672,0,0,0
2002,Annual,1628,Area,0,0.093441,0,0,0
2002,Annual,1629,Area,0,0.06438,0,0,0
2002,Annual,1630,Area,0,0.006607,0,0,0
2002,Annual,1631,Area,0,0.148664,0,0,0
2002,Annual,1632,Area,0,0.020193,0,0,0
2002,Annual,1633,Area,0,0.210913,0,0,0
2002,Annual,1634,Area,0,0.044616,0,0,0
2002,Annual,1635,Area,0,0.010472,0,0,0
2002,Annual,1636,Area,0,0.036293,0,0,0
2002,Annual,1637,Area,0,0.005575,0,0,0
2002,Annual,1638,Area,0,0.041817,0,0,0
2002,Annual,1639,Area,0,0.054748,0,0,0
2002,Annual,1640,Area,0,0.045851,0,0,0
2002,Annual,1641,Area,0,0.015269,0,0,0
2002,Annual,1642,Area,0,0.001512,0,0,0
2002,Annual,1643,Area,0,0.036384,0,0,0
2002,Annual,1644,Area,0,0.004685,0,0,0
2002,Annual,1645,Area,0,0.049138,0,0,0
2002,Annual,1646,Area,0.5606,1.1787,8.435499,0.0588,3.8374
2002,Annual,1647,Area,0.2897,5.2895,1.1923,0.052,122.162003
2002,Annual,1648,Area,0.411,14.7822,0.2488,0.0291,44.482101
2002,Annual,1649,Area,0,4.7116,0,0,0
2002,Annual,1650,Area,0,1.1563,0,0,0
2002,Annual,1651,Area,0.0798,0.1524,1.2076,0,0.6844
2002,Annual,1652,Area,0.0019,0.129,0.0431,0.0017,3.7955
2002,Annual,1653,Area,0,0.0052,0,0,0
2002,Annual,1654,Area,0.48,0.9183,4.5077,0.0029,2.5363
2002,Annual,1655,Area,0.0058,0.1599,0.1289,0.0011,4.0753
2002,Annual,1656,Area,0,0.0202,0,0,0
2002,Annual,1657,Area,0.1992,0.9519,0.4799,0.0074,23.780602
2002,Annual,1658,Area,0.0041,0.0257,0.0029,0,0.33
2002,Annual,1659,Area,0,0.1898,0,0,0
2002,Annual,1660,Area,0,0.0076,0,0,0
2002,Annual,1661,Area,5.2635,9.498501,80.110992,0.0624,32.918198
2002,Annual,1662,Area,0.0356,2.085,5.3768,0.0375,33.756599
2002,Annual,1663,Area,0,0.0009,0.0003,0,0.0335
2002,Annual,1664,Area,0,0.0772,0,0,0
2002,Annual,1665,Area,0,0.0001,0,0,0
2002,Annual,1666,Area,0.4582,0.8403,5.1216,0.0037,2.5495
2002,Annual,1667,Area,0.0432,1.7845,7.3625,0,18.8615
2002,Annual,1668,Area,0.2409,4.4741,2.1034,0.0411,104.524994
2002,Annual,1669,Area,0.0168,0.499,0.0128,0.0009,2.196
2002,Annual,1670,Area,0,0.3702,0,0,0
2002,Annual,1671,Area,0,0.0109,0,0,0
2002,Annual,1672,Area,0.5301,1.0747,6.8079,0.005,3.4718
2002,Annual,1673,Area,0.004,0.1332,0.7281,0.005,1.6191
2002,Annual,1674,Area,0.0143,0.0276,0.294,0.0002,0.1797
2002,Annual,1675,Area,0.0001,0.0001,0.004,0,0.0016
2002,Annual,1676,Area,0.0327,2.029,1.9428,0.0398,49.150803
2002,Annual,1677,Area,0.9279,12.165701,0.4726,0.0147,21.472698
2002,Annual,1678,Area,0,0.4336,0,0,0
2002,Annual,1679,Area,0,0.4814,0,0,0
2002,Annual,1680,Area,0.006,0.0539,0.2215,0,0.0977
2002,Annual,1681,Area,0.035318,0.089882,1.527792,0.082228,0.23177
2002,Annual,1682,Area,0.0009,0.0017,0.0216,0,0.0108
2002,Annual,1683,Area,0.000929,0.118734,0.010633,0.000466,2.007349
2002,Annual,1684,Area,0.000333,0.062781,0.002582,0.000221,1.08778
2002,Annual,1685,Area,0.011506,0.143756,0.082424,0.003555,1.436474
2002,Annual,1688,Area,0,0,0,0,0
2003,Annual,25,Area,0,0.474988,0,0,0
2003,Annual,27,Area,0,0.643159,0,0,0
2003,Annual,29,Area,6.600588,1.302963,0,0,0
2003,Annual,31,Area,0,0.779389,0,0,0
2003,Annual,32,Area,0,0.534993,0,0,0
2003,Annual,35,Area,0.031232,0,0,0,0
2003,Annual,37,Area,0,0.314549,0,0,0
2003,Annual,39,Area,2.151775,0,0,0,0
2003,Annual,42,Area,0.621438,0,0,0,0
2003,Annual,46,Area,0,0.210492,0,0,0
2003,Annual,48,Area,0,0.026016,0,0,0
2003,Annual,49,Area,0,0.701173,0,0,0
2003,Annual,50,Area,0,0,0,0,0
2003,Annual,52,Area,0,0.106959,0,0,0
2003,Annual,61,Area,0,0.559519,0,0,0
2003,Annual,66,Area,0,1.396091,0,0,0
2003,Annual,67,Area,0,0.004091,0,0,0
2003,Annual,68,Area,0,0.210207,0,0,0
2003,Annual,69,Area,0,0.008181,0,0,0
2003,Annual,71,Area,0,0.038862,0,0,0
2003,Annual,72,Area,0,1.71575,0,0,0
2003,Annual,73,Area,0,0.005084,0,0,0
2003,Annual,75,Area,0,0.040907,0,0,0
2003,Annual,76,Area,0,1.732656,0,0,0
2003,Annual,77,Area,0,0.00108,0,0,0
2003,Annual,79,Area,0,0.842635,0,0,0
2003,Annual,80,Area,0,1.943106,0,0,0
2003,Annual,81,Area,0,0.885219,0,0,0
2003,Annual,82,Area,0,0.006247,0,0,0
2003,Annual,83,Area,0,0.128338,0,0,0
2003,Annual,84,Area,0,0.275595,0,0,0
2003,Annual,85,Area,0,0.189287,0,0,0
2003,Annual,86,Area,0,0.009838,0,0,0
2003,Annual,87,Area,0,0.004124,0,0,0
2003,Annual,88,Area,0,1.354549,0,0,0
2003,Annual,89,Area,0,0.217512,0,0,0
2003,Annual,90,Area,0,0.237851,0,0,0
2003,Annual,91,Area,0,0.160855,0,0,0
2003,Annual,92,Area,0,0.000545,0,0,0
2003,Annual,95,Area,0,0.01455,0,0,0
2003,Annual,96,Area,0,0.011686,0,0,0
2003,Annual,97,Area,0,0.585375,0,0,0
2003,Annual,105,Area,0,0.057911,0,0,0
2003,Annual,107,Area,0,0.005158,0,0,0
2003,Annual,112,Area,0,1.021765,0,0,0
2003,Annual,115,Area,0,0.2103,0,0,0
2003,Annual,116,Area,0,0.02547,0,0,0
2003,Annual,117,Area,0,4.926438,0,0,0
2003,Annual,118,Area,0,4.543438,0,0,0
2003,Annual,256,Area,0,1.77052,0,0,0
2003,Annual,257,Area,0,0.283771,0,0,0
2003,Annual,258,Area,0,0.005835,0,0,0
2003,Annual,259,Area,0,0.0002,0,0,0
2003,Annual,260,Area,0,0.032798,0,0,0
2003,Annual,261,Area,0,0.00121,0,0,0
2003,Annual,262,Area,0,0.488352,0,0,0
2003,Annual,263,Area,0,0.134234,0,0,0
2003,Annual,264,Area,0,0.145713,0,0,0
2003,Annual,265,Area,0,0.004789,0,0,0
2003,Annual,266,Area,0,0.992498,0,0,0
2003,Annual,267,Area,0,0.07277,0,0,0
2003,Annual,268,Area,0,0.115997,0,0,0
2003,Annual,269,Area,0,0.019502,0,0,0
2003,Annual,274,Area,0,0.423541,0,0,0
2003,Annual,275,Area,0,0.24231,0,0,0
2003,Annual,276,Area,0,0.333385,0,0,0
2003,Annual,277,Area,0,0.078922,0,0,0
2003,Annual,280,Area,0,0.229876,0,0,0
2003,Annual,281,Area,0,0.090795,0,0,0
2003,Annual,283,Area,0.827075,1.197082,10.57785,0.065295,4.353024 1
2003,Annual,284,Area,0.555519,0.80404,4.032681,0.043857,2.923783
2003,Annual,285,Area,0.060308,0.087288,0.771311,0.004761,0.317412
2003,Annual,286,Area,0.008874,0.023994,0.299102,0.017749,0.06245
2003,Annual,287,Area,0.006595,0.006595,0.047485,0.187304,0.01319
2003,Annual,288,Area,4.137773,4.909508,0.450314,0.069279,28.537266
2003,Annual,289,Area,17.071362,15.295151,1.282819,0.197357,124.630829
2003,Annual,304,Area,0.18,0.52,3.74,0.1,1.41
2003,Annual,314,Area,0.145334,0.11778,0.141012,0.047652,0.345777
2003,Annual,315,Area,0.035731,0.046426,0.002243,0,0.3118
2003,Annual,316,Area,0.075575,0.098196,0.012649,0,0.659489
2003,Annual,317,Area,0.031385,0.023198,0.00422,0,0.252537
2003,Annual,318,Area,0.002576,0.002576,0.000197,0,0.014294
2003,Annual,319,Area,1.068911,0.517398,0.272914,0,8.301117
2003,Annual,344,Area,0.004643,0,0.013001,0.084275,0.000813
2003,Annual,345,Area,0.02267,0.000793,0.063476,0.411462,0.003967
2003,Annual,346,Area,0.04691,0.015892,0.524162,0.298745,0.04817
2003,Annual,347,Area,0.199986,0.06775,2.234584,1.273597,0.205354
2003,Annual,348,Area,0.01738,0.024139,0.213391,0.016415,0.036692
2003,Annual,349,Area,0.020095,0.004019,0.02974,0.095115,0.005359
2003,Annual,350,Area,0.09811,0.019622,0.145203,0.464387,0.026163
2003,Annual,351,Area,0.011535,0.055578,0.30636,0.146629,0.037868
2003,Annual,352,Area,0.056317,0.27135,1.495757,0.715894,0.184887
2003,Annual,353,Area,0.015581,0.000547,0.017494,0.099224,0.001913
2003,Annual,354,Area,0.07607,0.002669,0.085412,0.484446,0.009342
2003,Annual,355,Area,0.069542,0.021961,0.777684,0.442871,0.067102
2003,Annual,356,Area,0.339527,0.107219,3.796927,2.162252,0.327614
2003,Annual,357,Area,0.086068,0.130205,2.343612,0.149996,0.815361
2003,Annual,358,Area,0.000625,0.140039,0.034191,0.000428,0.593886
2003,Annual,359,Area,0.130173,0.280195,1.426809,0.032597,0.616429
2003,Annual,441,Area,0.00003,0.022923,0.007005,0.000581,0.042715
2003,Annual,442,Area,0.000025,0.019014,0.005811,0.000482,0.035432
2003,Annual,443,Area,0.000257,0.02,0.05,0.003854,0.13
2003,Annual,444,Area,0.000023,0.01742,0.005323,0.000442,0.032461
2003,Annual,447,Area,0.000001,0.00105,0.000321,0.000027,0.001957
2003,Annual,448,Area,0.000006,0.004748,0.001487,0.000116,0.008759
2003,Annual,449,Area,0.000001,0.001055,0.00033,0.000026,0.001946
2003,Annual,450,Area,0.000031,0,0,0.00046,0.01
2003,Annual,451,Area,0.000011,0.008695,0.002723,0.000213,0.016041
2003,Annual,452,Area,0.000115,0.01,0.02,0.001726,0.05
2003,Annual,453,Area,0.000003,0.002623,0.000822,0.000064,0.004839
2003,Annual,455,Area,0.000053,0.041118,0.012876,0.001006,0.075851
2003,Annual,456,Area,0.00146,0.063092,0.008763,0.005404,1.854937
2003,Annual,463,Area,0.001213,0.052396,0.007277,0.004488,1.540475
2003,Annual,475,Area,0.001884,0.08,0.06,0.005653,1.35
2003,Annual,489,Area,0.001132,0.048918,0.006794,0.00419,1.438212
2003,Annual,511,Area,0.001365,0.058982,0.008192,0.005052,1.734093
2003,Annual,520,Area,0.000301,0.010382,0.001444,0.001174,0.350042
2003,Annual,527,Area,0.000836,0.028827,0.004011,0.003259,0.971926
2003,Annual,534,Area,0.00015,0.01,0,0.00015,0.14
2003,Annual,541,Area,0.00162,0.055891,0.007776,0.006318,1.884408
2003,Annual,548,Area,0.001114,0.03843,0.005347,0.004344,1.295688
2003,Annual,555,Area,0.000844,0.03,0.03,0.002531,0.53
2003,Annual,562,Area,0.000337,0.010072,0.001482,0.001448,0.342404
2003,Annual,593,Area,0,0,0,0,0
2003,Annual,597,Area,0.000834,0.028758,0.004001,0.003251,0.969619
2003,Annual,615,Area,0,0,0,0,0
2003,Annual,619,Area,0.000313,0.009356,0.001377,0.001345,0.318066
2003,Annual,626,Area,0,0,0,0,0
2003,Annual,632,Area,0,0,0,0,0
2003,Annual,639,Area,0.04,0.07,0.03,0,0.15
2003,Annual,646,Area,0.059824,0.337315,0.103,0.007587,0.94175
2003,Annual,658,Area,0.204048,3.287742,4.732765,0.239074,6.466289
2003,Annual,670,Area,0,0,0,0.000133,0.01
2003,Annual,673,Area,0,0,0,0.00007,0
2003,Annual,676,Area,0,0,0,0.000051,0
2003,Annual,679,Area,0.001178,0.006823,0.011508,0.000043,0.018118
2003,Annual,682,Area,0,0.01,0,0,0.01
2003,Annual,687,Area,0.006326,0.02942,0.014699,0.002246,0.058077
2003,Annual,694,Area,0.002131,0.010236,0.004919,0.000749,0.016031
2003,Annual,699,Area,0.001622,0.01,0,0.000842,0.02
2003,Annual,702,Area,0.000675,0,0,0.00031,0
2003,Annual,705,Area,0.000465,0,0,0.000245,0
2003,Annual,708,Area,0.00799,0.040912,0.019788,0.003049,0.086082
2003,Annual,711,Area,0.000056,0.002074,0.000415,0.000034,0.159699
2003,Annual,744,Area,14.437851,0,0,0,0
2003,Annual,745,Area,22.99205,0,0,0,0
2003,Annual,746,Area,9.028698,0,0,0,0
2003,Annual,747,Area,5.94778,0,0,0,0
2003,Annual,748,Area,16.194859,0,0,0,0
2003,Annual,749,Area,1.932889,0,0,0,0
2003,Annual,750,Area,0.199131,0.255756,0.073612,0,3.091722
2003,Annual,753,Area,0.020113,0.006401,0.000828,0,0.025141
2003,Annual,754,Area,158.495758,0,0,0,0
2003,Annual,755,Area,14.279638,0,0,0,0
2003,Annual,756,Area,5.016173,0,0,0,0
2003,Annual,757,Area,0.003333,0,0,0,0
2003,Annual,758,Area,0.702036,0,0,0,0
2003,Annual,760,Area,8.48502,17.745945,0,0,0
2003,Annual,761,Area,0,0.153344,0,0,0
2003,Annual,764,Area,12.014994,0,0,0,0
2003,Annual,765,Area,1.722179,0,0,0,0
2003,Annual,766,Area,1.359303,0.09998,0.063913,0,1.181993
2003,Annual,784,Area,0,57.043343,0,0,0
2003,Annual,785,Area,0,18.478371,0,0,0
2003,Annual,786,Area,0,19.992908,0,0,0
2003,Annual,787,Area,0,14.745668,0,0,0
2003,Annual,868,Area,0,58.439201,0,0,0
2003,Annual,935,Area,0,0.645525,0,0,0
2003,Annual,936,Area,0.306618,0.597978,11.580292,1.075127,1.875479
2003,Annual,939,Area,0,0.187673,0,0,0
2003,Annual,940,Area,0,0.043756,0,0,0
2003,Annual,1010,Area,0,0.009199,0,0,0
2003,Annual,1011,Area,0,0.451888,0,0,0
2003,Annual,1012,Area,0,0.399022,0,0,0
2003,Annual,1014,Area,0,0.493928,0,0,0
2003,Annual,1015,Area,0,0.735382,0,0,0
2003,Annual,1016,Area,0,0.451706,0,0,0
2003,Annual,1019,Area,0,1.448099,0,0,0
2003,Annual,1020,Area,0,0.171274,0,0,0
2003,Annual,1021,Area,0,0.124584,0,0,0
2003,Annual,1022,Area,0,0.977801,0,0,0
2003,Annual,1023,Area,0,1.130001,0,0,0
2003,Annual,1026,Area,0,2.732116,0,0,0
2003,Annual,1027,Area,0,0.155949,0,0,0
2003,Annual,1028,Area,0,0.327367,0,0,0
2003,Annual,1030,Area,0,0.017037,0,0,0
2003,Annual,1031,Area,0,0.043795,0,0,0
2003,Annual,1032,Area,0,0.164604,0,0,0
2003,Annual,1035,Area,0,0.573027,0,0,0
2003,Annual,1039,Area,0,0.114218,0,0,0
2003,Annual,1042,Area,0,0.31282,0,0,0
2003,Annual,1043,Area,0,3.103181,0,0,0
2003,Annual,1044,Area,0,0.27363,0,0,0
2003,Annual,1045,Area,0,3.485783,0,0,0
2003,Annual,1048,Area,0,0.101918,0,0,0
2003,Annual,1049,Area,0,0.019989,0,0,0
2003,Annual,1052,Area,0,0.080259,0,0,0
2003,Annual,1053,Area,0,0.102467,0,0,0
2003,Annual,1054,Area,0,0.001004,0,0,0
2003,Annual,1055,Area,0,0.68032,0,0,0
2003,Annual,1056,Area,0,0.053105,0,0,0
2003,Annual,1059,Area,0,0.126345,0,0,0
2003,Annual,1060,Area,0,0.458453,0,0,0
2003,Annual,1061,Area,0,0.053923,0,0,0
2003,Annual,1063,Area,0,0.05741,0,0,0
2003,Annual,1064,Area,0,0.071883,0,0,0
2003,Annual,1065,Area,0,0.049057,0,0,0
2003,Annual,1068,Area,0,0.013107,0,0,0
2003,Annual,1072,Area,0,0.00103,0,0,0
2003,Annual,1075,Area,0,0.043856,0,0,0
2003,Annual,1076,Area,0,0.00264,0,0,0
2003,Annual,1077,Area,0,0.131683,0,0,0
2003,Annual,1078,Area,0,0.130563,0,0,0
2003,Annual,1080,Area,0,0.134021,0,0,0
2003,Annual,1081,Area,0,0.170569,0,0,0
2003,Annual,1082,Area,0,0.082635,0,0,0
2003,Annual,1085,Area,0,0.373019,0,0,0
2003,Annual,1086,Area,0,0.049634,0,0,0
2003,Annual,1087,Area,0,0.036842,0,0,0
2003,Annual,1088,Area,0,0.302278,0,0,0
2003,Annual,1089,Area,0,0.278355,0,0,0
2003,Annual,1092,Area,0,0.910445,0,0,0
2003,Annual,1093,Area,0,0.176454,0,0,0
2003,Annual,1094,Area,0,0.097748,0,0,0
2003,Annual,1096,Area,0,0.007148,0,0,0
2003,Annual,1097,Area,0,0.019737,0,0,0
2003,Annual,1098,Area,0,0.053626,0,0,0
2003,Annual,1101,Area,0,0.113316,0,0,0
2003,Annual,1105,Area,0,0.049342,0,0,0
2003,Annual,1108,Area,0,0.068242,0,0,0
2003,Annual,1110,Area,0.06,0.21,1.39,0.04,2.39
2003,Annual,1111,Area,0.03,0.09,0.58,0.03,1
2003,Annual,1112,Area,0.02,0.08,0.55,0.03,0.96
2003,Annual,1115,Area,0.109,0.1,1.39,0.05,1.25
2003,Annual,1116,Area,0,0.05,0.65,0.01531,0.38
2003,Annual,1117,Area,0,1.1,5.47,0.083149,3.97
2003,Annual,1118,Area,0,0.01,0.17,0.002041,0.1
2003,Annual,1119,Area,0.035,0.1,1.17,0.04,1.37
2003,Annual,1120,Area,0,0,0.05,0.002799,0.04
2003,Annual,1121,Area,0,0.05,0.2,0.004731,0.2
2003,Annual,1122,Area,0,0,0.01,0.000452,0.01
2003,Annual,1123,Area,0.038,0.09,1.18,0.04,1.18
2003,Annual,1124,Area,0,0.02,0.23,0.002849,0.09
2003,Annual,1125,Area,0,0.25,0.73,0.010735,0.63
2003,Annual,1126,Area,0.000098,0,0.03,0.00057,0.02
2003,Annual,1127,Area,0,0.17,0.41,0.005358,0.45
2003,Annual,1128,Area,0,0.25,1.51,0.024754,1.34
2003,Annual,1129,Area,0,0.03,0.13,0.001792,0.12
2003,Annual,1130,Area,0,0.08,0.18,0.012698,0.45
2003,Annual,1131,Area,0,0.01,0,0.000443,0.02
2003,Annual,1132,Area,0,0.01,0.01,0.00102,0.05
2003,Annual,1158,Area,0,31.292946,0,0,0
2003,Annual,1190,Area,0,0.251769,0,0,0
2003,Annual,1191,Area,0,0.670267,0,0,0
2003,Annual,1192,Area,0,0.002904,0,0,0
2003,Annual,1193,Area,0,0.161119,0,0,0
2003,Annual,1194,Area,0.058385,0.078731,1.227216,0.431365,0.25989
2003,Annual,1195,Area,0.040969,0.056913,0.638198,0.302685,0.160688
2003,Annual,1196,Area,0.007897,0.00997,0.155288,0.058347,0.035087
2003,Annual,1197,Area,0,4.56407,0,0,0
2003,Annual,1241,Area,0,3.128633,0,0,0
2003,Annual,1245,Area,0,4.167436,0,0,0
2003,Annual,1275,Area,0,0.738828,0,0,0
2003,Annual,1277,Area,0,0.049218,0,0,0
2003,Annual,1279,Area,0,0.003729,0,0,0
2003,Annual,1281,Area,0,0.128406,0,0,0
2003,Annual,1283,Area,0,0.354821,0,0,0
2003,Annual,1285,Area,0,0.03308,0,0,0
2003,Annual,1434,Area,0,11.668367,0,0,0
2003,Annual,1435,Area,0.854863,0,0,0,0
2003,Annual,1440,Area,0,0.314206,0,0,0
2003,Annual,1441,Area,0,0.591142,0,0,0
2003,Annual,1442,Area,0,0.077077,0,0,0
2003,Annual,1443,Area,0,0.282754,0,0,0
2003,Annual,1444,Area,0,0.511129,0,0,0
2003,Annual,1445,Area,0,2.707094,0,0,0
2003,Annual,1446,Area,0,0.128579,0,0,0
2003,Annual,1447,Area,0,0.414722,0,0,0
2003,Annual,1448,Area,0,0.626017,0,0,0
2003,Annual,1449,Area,0,0.048687,0,0,0
2003,Annual,1450,Area,0,0.058953,0,0,0
2003,Annual,1451,Area,0,0.066585,0,0,0
2003,Annual,1452,Area,0,0.072434,0,0,0
2003,Annual,1453,Area,0,0.130308,0,0,0
2003,Annual,1454,Area,0,0.066705,0,0,0
2003,Annual,1455,Area,0,0.010929,0,0,0
2003,Annual,1456,Area,0,0.014722,0,0,0
2003,Annual,1457,Area,0,0.000966,0,0,0
2003,Annual,1458,Area,0,0.140666,0,0,0
2003,Annual,1459,Area,0,0.05856,0,0,0
2003,Annual,1460,Area,0,0.039234,0,0,0
2003,Annual,1461,Area,0,0.409338,0,0,0
2003,Annual,1462,Area,0,0.290518,0,0,0
2003,Annual,1463,Area,0,0.013846,0,0,0
2003,Annual,1464,Area,0,0.302834,0,0,0
2003,Annual,1465,Area,0,0.059134,0,0,0
2003,Annual,1466,Area,0,0.07513,0,0,0
2003,Annual,1467,Area,0,0.017696,0,0,0
2003,Annual,1468,Area,0,0.009897,0,0,0
2003,Annual,1469,Area,0,0.190374,0,0,0
2003,Annual,1470,Area,0,0.005712,0,0,0
2003,Annual,1471,Area,0,0.375871,0,0,0
2003,Annual,1472,Area,0,0.021053,0,0,0
2003,Annual,1473,Area,0,0.058763,0,0,0
2003,Annual,1474,Area,0,0.193867,0,0,0
2003,Annual,1475,Area,0,0.12578,0,0,0
2003,Annual,1476,Area,0,0.009791,0,0,0
2003,Annual,1477,Area,0,0.025672,0,0,0
2003,Annual,1478,Area,0,0.005475,0,0,0
2003,Annual,1479,Area,0,2.441472,0,0,0
2003,Annual,1480,Area,0,1.200435,0,0,0
2003,Annual,1481,Area,0,0.601617,0,0,0
2003,Annual,1482,Area,0,0.027015,0,0,0
2003,Annual,1483,Area,0,0.080188,0,0,0
2003,Annual,1484,Area,0,0.239431,0,0,0
2003,Annual,1485,Area,0,0.309079,0,0,0
2003,Annual,1486,Area,0,0.112702,0,0,0
2003,Annual,1487,Area,0,0.008081,0,0,0
2003,Annual,1488,Area,0,0.170095,0,0,0
2003,Annual,1489,Area,0,0.042391,0,0,0
2003,Annual,1490,Area,0,3.173422,0,0,0
2003,Annual,1491,Area,0,4.068246,0,0,0
2003,Annual,1492,Area,0,0.170377,0,0,0
2003,Annual,1493,Area,0,0.08479,0,0,0
2003,Annual,1494,Area,0,1.42417,0,0,0
2003,Annual,1495,Area,0,0.021058,0,0,0
2003,Annual,1496,Area,0,0.010963,0,0,0
2003,Annual,1497,Area,0,0.197451,0,0,0
2003,Annual,1498,Area,0,0.025674,0,0,0
2003,Annual,1499,Area,0,0.060592,0,0,0
2003,Annual,1500,Area,0,1.001034,0,0,0
2003,Annual,1501,Area,0,0.038372,0,0,0
2003,Annual,1502,Area,0,0.404181,0,0,0
2003,Annual,1503,Area,0,0.458738,0,0,0
2003,Annual,1504,Area,0,1.049538,0,0,0
2003,Annual,1505,Area,0,0.038647,0,0,0
2003,Annual,1506,Area,0,0.393404,0,0,0
2003,Annual,1507,Area,0,0.064667,0,0,0
2003,Annual,1508,Area,0,0.517022,0,0,0
2003,Annual,1509,Area,0,0.014712,0,0,0
2003,Annual,1510,Area,0,0.08069,0,0,0
2003,Annual,1511,Area,0,0.067112,0,0,0
2003,Annual,1512,Area,0,0.010385,0,0,0
2003,Annual,1513,Area,0,0.016435,0,0,0
2003,Annual,1514,Area,0,0.042933,0,0,0
2003,Annual,1515,Area,0,0.119168,0,0,0
2003,Annual,1516,Area,0,0.391982,0,0,0
2003,Annual,1517,Area,0,0.033176,0,0,0
2003,Annual,1518,Area,0,1.858296,0,0,0
2003,Annual,1519,Area,0,0.031159,0,0,0
2003,Annual,1520,Area,0,0.463568,0,0,0
2003,Annual,1521,Area,0,0.04674,0,0,0
2003,Annual,1522,Area,0,0.73754,0,0,0
2003,Annual,1523,Area,0,0.100662,0,0,0
2003,Annual,1524,Area,0,0.09347,0,0,0
2003,Annual,1525,Area,0,0.009807,0,0,0
2003,Annual,1526,Area,0,0.030578,0,0,0
2003,Annual,1527,Area,0,0.101819,0,0,0
2003,Annual,1528,Area,0,0.036064,0,0,0
2003,Annual,1529,Area,0,0.242843,0,0,0
2003,Annual,1530,Area,0,0.036912,0,0,0
2003,Annual,1531,Area,0,0.267993,0,0,0
2003,Annual,1532,Area,0,0.095745,0,0,0
2003,Annual,1533,Area,0,0.036637,0,0,0
2003,Annual,1534,Area,0,0.283564,0,0,0
2003,Annual,1535,Area,0,0.015,0,0,0
2003,Annual,1536,Area,0,0.153153,0,0,0
2003,Annual,1537,Area,0,0.441294,0,0,0
2003,Annual,1538,Area,0,0.036634,0,0,0
2003,Annual,1539,Area,0,0.216328,0,0,0
2003,Annual,1540,Area,0,0.695313,0,0,0
2003,Annual,1541,Area,0,0.185883,0,0,0
2003,Annual,1542,Area,0,0.246836,0,0,0
2003,Annual,1543,Area,0,0.139617,0,0,0
2003,Annual,1544,Area,0,0.103029,0,0,0
2003,Annual,1545,Area,0,0.971294,0,0,0
2003,Annual,1546,Area,0,0.005482,0,0,0
2003,Annual,1547,Area,0,0.11192,0,0,0
2003,Annual,1548,Area,0,0.602016,0,0,0
2003,Annual,1549,Area,0,0.84913,0,0,0
2003,Annual,1550,Area,0,0.132979,0,0,0
2003,Annual,1551,Area,0,0.746112,0,0,0
2003,Annual,1552,Area,0,1.272978,0,0,0
2003,Annual,1553,Area,0,0.19142,0,0,0
2003,Annual,1554,Area,0,0.142228,0,0,0
2003,Annual,1555,Area,0,0.441944,0,0,0
2003,Annual,1556,Area,0,0.094618,0,0,0
2003,Annual,1557,Area,0,1.725099,0,0,0
2003,Annual,1558,Area,0,0.076399,0,0,0
2003,Annual,1559,Area,0,6.009919,0,0,0
2003,Annual,1560,Area,0,0.103628,0,0,0
2003,Annual,1561,Area,0,0.064288,0,0,0
2003,Annual,1562,Area,0,0.081922,0,0,0
2003,Annual,1563,Area,0,0.156434,0,0,0
2003,Annual,1564,Area,0,0.02172,0,0,0
